Date,Week,Section,Secs,Group,Student_Initials,Plant_Species,PlantID,Treatment ,Replicate,Survival,Max_Leaf_Length,Stem_Number,Max_Height,Plant_Stress,Humidity,Light,Air_Temp,Soil_Moisture
9.3.2019,2,2,1_2,5,"JL, LRJ",Sorghastrum nutans,Control-5-2A,Control,2A,A,253,3,253,2,51,5950,29.5,1.1
9.3.2019,2,2,1_2,5,"JL, LRJ",Sorghastrum nutans,Control-5-2B,Control,2B,A,245,5,245,1,51,5950,29.5,1.1
9.3.2019,2,2,1_2,5,"JL, LRJ",Sorghastrum nutans,Heatwave-5-1A,Heatwave,1A,A,292,5,292,1,51,5800,29.5,5.1
9.3.2019,2,2,1_2,5,"JL, LRJ",Sorghastrum nutans,Heatwave-5-1B,Heatwave,1B,A,252,10,252,1,51,5800,29.5,5.1
9.3.2019,2,2,1_2,5,"JL, LRJ",Sorghastrum nutans,Heatwave-5-2A,Heatwave,2A,A,260,6,260,2,51,5800,29.5,5.1
9.3.2019,2,2,1_2,5,"JL, LRJ",Sorghastrum nutans,Heatwave-5-2B,Heatwave,2B,A,217,8,217,1,51,5800,29.5,5.1
9.3.2019,2,2,1_2,6,"DN, HI",Sorghastrum nutans,Control-6-1A,Control,1A,A,320,5,320,1,45,2270,29,2.3
9.3.2019,2,2,1_2,6,"DN, HI",Sorghastrum nutans,Control-6-1B,Control,1B,A,295,5,285,1,45,2270,29,2.3
9.3.2019,2,2,1_2,6,"DN, HI",Sorghastrum nutans,Control-6-2A,Control,2A,A,284,4,280,1,45,2270,29,2.3
9.3.2019,2,2,1_2,6,"DN, HI",Sorghastrum nutans,Control-6-2B,Control,2B,A,216,6,224,1,45,2270,29,2.3
9.3.2019,2,2,1_2,6,"DN, HI",Sorghastrum nutans,Heatwave-6-1A,Heatwave,1A,A,234,4,205,1,45,2370,29,0.7
9.3.2019,2,2,1_2,6,"DN, HI",Sorghastrum nutans,Heatwave-6-1B,Heatwave,1B,A,293,6,295,1,45,2370,29,0.7
9.3.2019,2,2,1_2,6,"DN, HI",Sorghastrum nutans,Heatwave-6-2A,Heatwave,2A,A,293,6,292,1,45,2370,29,0.7
9.3.2019,2,2,1_2,6,"DN, HI",Sorghastrum nutans,Heatwave-6-2B,Heatwave,2B,A,320,7,319,1,45,2370,29,0.7
9.3.2019,2,4,3_4,1,"CH, AB",Sorghastrum nutans,Control-1-3A,Control,3A,A,311,15,250,1,52,5300,30.4,2.6
9.3.2019,2,4,3_4,1,"CH, AB",Sorghastrum nutans,Control-1-3B,Control,3B,A,283,8,283,1,52,5300,30.4,2.6
9.3.2019,2,4,3_4,1,"CH, AB",Sorghastrum nutans,Control-1-4A,Control,4A,A,305,6,184,1,52,5300,30.4,2.6
9.3.2019,2,4,3_4,1,"CH, AB",Sorghastrum nutans,Control-1-4B,Control,4B,A,336,8,336,1,52,5300,30.4,2.6
9.3.2019,2,4,3_4,1,"CH, AB",Sorghastrum nutans,Heatwave-1-3A,Heatwave,3A,A,272,10,271,1,52,5300,30.4,2.1
9.3.2019,2,4,3_4,1,"CH, AB",Sorghastrum nutans,Heatwave-1-3B,Heatwave,3B,A,229,6,216,2,52,5300,30.4,2.1
9.3.2019,2,4,3_4,1,"CH, AB",Sorghastrum nutans,Heatwave-1-4A,Heatwave,4A,A,282,17,226,1,52,5300,30.4,2.1
9.3.2019,2,4,3_4,1,"CH, AB",Sorghastrum nutans,Heatwave-1-4B,Heatwave,4B,A,287,7,287,1,52,5300,30.4,2.1
9.3.2019,2,4,3_4,4,"ZU, WH",Sorghastrum nutans,Control-4-3A,Control,3A,A,280,4,275,1,49,39800,29.8,3.2
9.3.2019,2,4,3_4,4,"ZU, WH",Sorghastrum nutans,Control-4-3B,Control,3B,A,230,8,225,1,49,39800,29.8,3.2
9.3.2019,2,4,3_4,4,"ZU, WH",Sorghastrum nutans,Control-4-4A,Control,4A,A,290,18,270,1,49,39800,29.8,3.2
9.3.2019,2,4,3_4,4,"ZU, WH",Sorghastrum nutans,Control-4-4B,Control,4B,A,270,12,270,1,49,39800,29.8,3.2
9.3.2019,2,4,3_4,4,"ZU, WH",Sorghastrum nutans,Heatwave-4-3A,Heatwave,3A,A,250,7,250,1,49,39200,29.8,3.3
9.3.2019,2,4,3_4,4,"ZU, WH",Sorghastrum nutans,Heatwave-4-3B,Heatwave,3B,A,255,7,235,1,49,39200,29.8,3.3
9.3.2019,2,4,3_4,4,"ZU, WH",Sorghastrum nutans,Heatwave-4-4A,Heatwave,4A,A,300,14,295,1,49,39200,29.8,3.3
9.3.2019,2,4,3_4,4,"ZU, WH",Sorghastrum nutans,Heatwave-4-4B,Heatwave,4B,A,265,11,255,1,49,39200,29.8,3.3
9.3.2019,2,5,5_6,3,"MG, MC",Sorghastrum nutans,Control-3-5A,Control,5A,A,275,8,263,1,67,4050,27,6.3
9.3.2019,2,5,5_6,3,"MG, MC",Sorghastrum nutans,Control-3-5B,Control,5B,A,330,12,325,1,67,4050,27,6.3
9.3.2019,2,5,5_6,3,"MG, MC",Sorghastrum nutans,Control-3-6A,Control,6A,A,263,13,259,1,67,4050,27,6.3
9.3.2019,2,5,5_6,3,"MG, MC",Sorghastrum nutans,Control-3-6B,Control,6B,A,270,6,265,1,67,4050,27,6.3
9.3.2019,2,5,5_6,3,"MG, MC",Sorghastrum nutans,Heatwave-3-5A,Heatwave,5A,A,335,9,274,1,67,4440,27,1.4
9.3.2019,2,5,5_6,3,"MG, MC",Sorghastrum nutans,Heatwave-3-5B,Heatwave,5B,A,281,16,266,1,67,4440,27,1.4
9.3.2019,2,5,5_6,3,"MG, MC",Sorghastrum nutans,Heatwave-3-6A,Heatwave,6A,A,252,13,250,1,67,4440,27,1.4
9.3.2019,2,5,5_6,3,"MG, MC",Sorghastrum nutans,Heatwave-3-6B,Heatwave,6B,A,236,9,232,1,67,4440,27,1.4
9.3.2019,2,7,7_8,2,"C, Y",Sorghastrum nutans,Control-2-7A,Control,7A,A,330,4,230,1,64,6060,28,2
9.3.2019,2,7,7_8,2,"C, Y",Sorghastrum nutans,Control-2-7B,Control,7B,A,260,15,250,1,64,6060,28,2
9.3.2019,2,7,7_8,2,"C, Y",Sorghastrum nutans,Control-2-8A,Control,8A,A,235,6,220,1,64,6060,28,2
9.3.2019,2,7,7_8,2,"C, Y",Sorghastrum nutans,Control-2-8B,Control,8B,A,230,4,210,1,64,6060,28,2
9.3.2019,2,7,7_8,2,"C, Y",Sorghastrum nutans,Heatwave-2-7A,Heatwave,7A,A,220,11,200,1,64,5900,28,7.1
9.3.2019,2,7,7_8,2,"C, Y",Sorghastrum nutans,Heatwave-2-7B,Heatwave,7B,A,290,11,290,1,64,5900,28,7.1
9.3.2019,2,7,7_8,2,"C, Y",Sorghastrum nutans,Heatwave-2-8A,Heatwave,8A,A,250,12,240,1,64,5900,28,7.1
9.3.2019,2,7,7_8,2,"C, Y",Sorghastrum nutans,Heatwave-2-8B,Heatwave,8B,A,270,8,270,1,64,5900,28,7.1
9.3.2019,2,8,7_8,1,CB,Sorghastrum nutans,Control-1-7A,Control,7A,A,289,7,235,1,50,5000,28,5.3
9.3.2019,2,8,7_8,1,CB,Sorghastrum nutans,Control-1-7B,Control,7B,A,230,6,185,1,50,5000,28,5.3
9.3.2019,2,8,7_8,1,CB,Sorghastrum nutans,Control-1-8A,Control,8A,A,270,7,246,1,50,5000,28,5.3
9.3.2019,2,8,7_8,1,CB,Sorghastrum nutans,Control-1-8B,Control,8B,A,297,6,245,1,50,5000,28,5.3
9.3.2019,2,8,7_8,1,CB,Sorghastrum nutans,Heatwave-1-7A,Heatwave,7A,A,296,6,268,1,50,4780,28,8.6
9.3.2019,2,8,7_8,1,CB,Sorghastrum nutans,Heatwave-1-7B,Heatwave,7B,A,260,7,259,1,50,4780,28,8.6
9.3.2019,2,8,7_8,1,CB,Sorghastrum nutans,Heatwave-1-8A,Heatwave,8A,A,280,5,262,1,50,4780,28,8.6
9.3.2019,2,8,7_8,1,CB,Sorghastrum nutans,Heatwave-1-8B,Heatwave,8B,A,300,5,245,1,50,4780,28,8.6
9.3.2019,2,8,7_8,4,AH,Sorghastrum nutans,Control-4-7A,Control,7A,A,219,6,214,1,64,1580,27,6.1
9.3.2019,2,8,7_8,4,AH,Sorghastrum nutans,Control-4-7B,Control,7B,A,262,6,261,1,64,1580,27,6.1
9.3.2019,2,8,7_8,4,AH,Sorghastrum nutans,Control-4-8A,Control,8A,A,254,12,253,1,64,1580,27,6.1
9.3.2019,2,8,7_8,4,AH,Sorghastrum nutans,Control-4-8B,Control,8B,A,231,7,225,1,64,1580,27,6.1
9.3.2019,2,8,7_8,4,AH,Sorghastrum nutans,Heatwave-4-7A,Heatwave,7A,A,256,8,253,1,64,1690,27,3.3
9.3.2019,2,8,7_8,4,AH,Sorghastrum nutans,Heatwave-4-7B,Heatwave,7B,A,250,5,250,1,64,1690,27,3.3
9.3.2019,2,8,7_8,4,AH,Sorghastrum nutans,Heatwave-4-8A,Heatwave,8A,A,245,7,245,1,64,1690,27,3.3
9.3.2019,2,8,7_8,4,AH,Sorghastrum nutans,Heatwave-4-8B,Heatwave,8B,A,247,7,245,1,64,1690,27,3.3
9.3.2019,2,8,7_8,5,"JW, OA",Sorghastrum nutans,Control-5-7A,Control,7A,A,250,17,250,1,48,4050,29.5,2.6
9.3.2019,2,8,7_8,5,"JW, OA",Sorghastrum nutans,Control-5-7B,Control,7B,A,245,11,245,1,48,4050,29.5,2.6
9.3.2019,2,8,7_8,5,"JW, OA",Sorghastrum nutans,Control-5-8A,Control,8A,A,275,12,273,1,48,4050,29.5,2.6
9.3.2019,2,8,7_8,5,"JW, OA",Sorghastrum nutans,Control-5-8B,Control,8B,A,270,8,245,1,48,4050,29.5,2.6
9.3.2019,2,8,7_8,5,"JW, OA",Sorghastrum nutans,Heatwave-5-7A,Heatwave,7A,A,235,13,230,1,48,2980,29.5,3.8
9.3.2019,2,8,7_8,5,"JW, OA",Sorghastrum nutans,Heatwave-5-7B,Heatwave,7B,A,270,7,270,1,48,2980,29.5,3.8
9.3.2019,2,8,7_8,5,"JW, OA",Sorghastrum nutans,Heatwave-5-8A,Heatwave,8A,A,225,9,223,1,48,2980,29.5,3.8
9.3.2019,2,8,7_8,5,"JW, OA",Sorghastrum nutans,Heatwave-5-8B,Heatwave,8B,A,245,8,239,1,48,2980,29.5,3.8
9.3.2019,2,8,7_8,4,AR,Sorghastrum nutans,Control-4-7A,Control,7A,A,219,6,214,1,64,1580,27,6.1
9.3.2019,2,8,7_8,5,AR,Sorghastrum nutans,Control-4-7B,Control,7B,A,262,6,261,1,64,1580,27,6.1
9.3.2019,2,8,7_8,6,AR,Sorghastrum nutans,Control-4-8A,Control,8A,A,254,12,253,1,64,1580,27,6.1
9.3.2019,2,8,7_8,7,AR,Sorghastrum nutans,Control-4-8B,Control,8B,A,234,7,225,1,64,1580,27,6.1
9.3.2019,2,8,7_8,8,AR,Sorghastrum nutans,Heatwave-4-7A,Heatwave,7A,A,256,8,253,1,64,1690,27,3.3
9.3.2019,2,8,7_8,9,AR,Sorghastrum nutans,Heatwave-4-7B,Heatwave,7B,A,250,5,250,1,64,1690,27,3.3
9.3.2019,2,8,7_8,10,AR,Sorghastrum nutans,Heatwave-4-8A,Heatwave,8A,A,246,7,245,1,64,1690,27,3.3
9.3.2019,2,8,7_8,11,AR,Sorghastrum nutans,Heatwave-4-8B,Heatwave,8B,A,247,7,245,1,64,1690,27,3.3
9.4.2019,2,5,5_6,5,"II, AM",Sorghastrum nutans,Control-5-5A,Control,5A,A,275,7,265,1,61,1043,29,21.6
9.4.2019,2,5,5_6,5,"II, AM",Sorghastrum nutans,Control-5-5B,Control,5B,A,295,8,270,1,61,1043,29,21.6
9.4.2019,2,5,5_6,5,"II, AM",Sorghastrum nutans,Control-5-6A,Control,6A,A,225,6,205,1,61,1043,29,21.6
9.4.2019,2,5,5_6,5,"II, AM",Sorghastrum nutans,Control-5-6B,Control,6B,A,265,8,265,2,61,1043,29,21.6
9.4.2019,2,5,5_6,5,"II, AM",Sorghastrum nutans,Heatwave-5-5A,Heatwave,5A,A,225,6,220,1,61,1320,29,1.9
9.4.2019,2,5,5_6,5,"II, AM",Sorghastrum nutans,Heatwave-5-5B,Heatwave,5B,A,230,23,225,1,61,1320,29,1.9
9.4.2019,2,5,5_6,5,"II, AM",Sorghastrum nutans,Heatwave-5-6A,Heatwave,6A,A,270,6,260,1,61,1320,29,1.9
9.4.2019,2,5,5_6,5,"II, AM",Sorghastrum nutans,Heatwave-5-6B,Heatwave,6B,A,245,7,240,1,61,1320,29,1.9
9.4.2019,2,2,1_2,2,"K, J,J, M",Sorghastrum nutans,Control-2-1A,Control,1A,A,250,14,265,2,63,3750,31,0
9.4.2019,2,2,1_2,2,"K, J,J, M",Sorghastrum nutans,Control-2-1B,Control,1B,A,285,16,285,1,63,3750,31,0
9.4.2019,2,2,1_2,2,"K, J,J, M",Sorghastrum nutans,Control-2-2A,Control,2A,A,225,11,245,3,63,3750,31,0
9.4.2019,2,2,1_2,2,"K, J,J, M",Sorghastrum nutans,Control-2-2B,Control,2B,A,220,16,240,1,63,3750,31,0
9.4.2019,2,2,1_2,2,"K, J,J, M",Sorghastrum nutans,Heatwave-2-1A,Heatwave,1A,A,255,18,250,1,63,3750,31,0
9.4.2019,2,2,1_2,2,"K, J,J, M",Sorghastrum nutans,Heatwave-2-1B,Heatwave,1B,A,240,24,220,1,63,3750,31,0
9.4.2019,2,2,1_2,2,"K, J,J, M",Sorghastrum nutans,Heatwave-2-2A,Heatwave,2A,A,300,12,180,2,63,3750,31,0
9.4.2019,2,2,1_2,2,"K, J,J, M",Sorghastrum nutans,Heatwave-2-2B,Heatwave,2B,A,245,18,245,1,63,3750,31,0
9.4.2019,2,1,1_2,1,AT,Sorghastrum nutans,Control-1-1A,Control,1A,A,172,4,170,2,66,6330,29,2.6
9.4.2019,2,1,1_2,1,AT,Sorghastrum nutans,Control-1-1B,Control,1B,A,251,5,246,1,66,6330,29,2.6
9.4.2019,2,1,1_2,1,AT,Sorghastrum nutans,Control-1-2A,Control,2A,A,272,7,267,1,66,6330,29,2.6
9.4.2019,2,1,1_2,1,AT,Sorghastrum nutans,Control-1-2B,Control,2B,A,239,4,235,2,66,6330,29,2.6
9.4.2019,2,1,1_2,1,AT,Sorghastrum nutans,Heatwave-1-1A,Heatwave,1A,A,437,4,318,1,66,6330,29,2.6
9.4.2019,2,1,1_2,1,AT,Sorghastrum nutans,Heatwave-1-1B,Heatwave,1B,A,269,5,265,1,66,6330,29,2.6
9.4.2019,2,1,1_2,1,AT,Sorghastrum nutans,Heatwave-1-2A,Heatwave,2A,A,316,4,287,1,66,6330,29,2.6
9.4.2019,2,1,1_2,1,AT,Sorghastrum nutans,Heatwave-1-2B,Heatwave,2B,A,254,3,253,1,66,6330,29,2.6
9.4.2019,2,1,1_2,2,"SB, TB",Sorghastrum nutans,Control-2-1A,Control,1A,A,262,7,262,2,58,590,31,0
9.4.2019,2,1,1_2,2,"SB, TB",Sorghastrum nutans,Control-2-1B,Control,1B,A,291,6,291,1,58,590,31,0
9.4.2019,2,1,1_2,2,"SB, TB",Sorghastrum nutans,Control-2-2A,Control,2A,A,285,6,285,3,58,590,31,0
9.4.2019,2,1,1_2,2,"SB, TB",Sorghastrum nutans,Control-2-2B,Control,2B,A,239,7,239,2,58,590,31,0
9.4.2019,2,1,1_2,2,"SB, TB",Sorghastrum nutans,Heatwave-2-1A,Heatwave,1A,A,259,10,259,1,58,590,31,0
9.4.2019,2,1,1_2,2,"SB, TB",Sorghastrum nutans,Heatwave-2-1B,Heatwave,1B,A,249,11,245,1,58,590,31,0
9.4.2019,2,1,1_2,2,"SB, TB",Sorghastrum nutans,Heatwave-2-2A,Heatwave,2A,A,315,4,315,2,58,590,31,0
9.4.2019,2,1,1_2,2,"SB, TB",Sorghastrum nutans,Heatwave-2-2B,Heatwave,2B,A,226,12,226,2,58,590,31,0
9.4.2019,2,2,1_2,2,"AL, GH",Sorghastrum nutans,Control-2-1A,Control,1A,A,265,7,250,2,58,5200,31,0
9.4.2019,2,2,1_2,2,"AL, GH",Sorghastrum nutans,Control-2-1B,Control,1B,A,290,5,289,1,58,5200,31,0
9.4.2019,2,2,1_2,2,"AL, GH",Sorghastrum nutans,Control-2-2A,Control,2A,A,275,11,228,2,58,5200,31,0
9.4.2019,2,2,1_2,2,"AL, GH",Sorghastrum nutans,Control-2-2B,Control,2B,A,210,10,191,2,58,5200,31,0
9.4.2019,2,2,1_2,2,"AL, GH",Sorghastrum nutans,Heatwave-2-1A,Heatwave,1A,A,260,9,255,1,58,4960,31,1.2
9.4.2019,2,2,1_2,2,"AL, GH",Sorghastrum nutans,Heatwave-2-1B,Heatwave,1B,A,250,10,245,1,58,4960,31,1.2
9.4.2019,2,2,1_2,2,"AL, GH",Sorghastrum nutans,Heatwave-2-2A,Heatwave,2A,A,310,10,210,1,58,4960,31,1.2
9.4.2019,2,2,1_2,2,"AL, GH",Sorghastrum nutans,Heatwave-2-2B,Heatwave,2B,A,223,8,230,1,58,4960,31,1.2
9.4.2019,2,2,1_2,3,"KH, D",Sorghastrum nutans,Control-3-1A,Control,1A,A,255,4,255,1,65,9030,31,0.2
9.4.2019,2,2,1_2,3,"KH, D",Sorghastrum nutans,Control-3-1B,Control,1B,A,295,9,300,1,65,9030,31,0.2
9.4.2019,2,2,1_2,3,"KH, D",Sorghastrum nutans,Control-3-2A,Control,2A,A,220,5,225,2,65,9030,31,0.2
9.4.2019,2,2,1_2,3,"KH, D",Sorghastrum nutans,Control-3-2B,Control,2B,A,245,4,245,1,65,9030,31,0.2
9.4.2019,2,2,1_2,3,"KH, D",Sorghastrum nutans,Heatwave-3-1A,Heatwave,1A,A,305,6,305,1,65,7840,31,2.8
9.4.2019,2,2,1_2,3,"KH, D",Sorghastrum nutans,Heatwave-3-1B,Heatwave,1B,A,302,6,200,1,65,7840,31,2.8
9.4.2019,2,2,1_2,3,"KH, D",Sorghastrum nutans,Heatwave-3-2A,Heatwave,2A,A,304,5,245,1,65,7840,31,2.8
9.4.2019,2,2,1_2,3,"KH, D",Sorghastrum nutans,Heatwave-3-2B,Heatwave,2B,A,248,9,250,3,65,7840,31,2.8
9.4.2019,2,3,3_4,3,"KL, TL",Sorghastrum nutans,Control-3-3A,Control,3A,A,255,5,255,1,74,6500,29,2.8
9.4.2019,2,3,3_4,3,"KL, TL",Sorghastrum nutans,Control-3-3B,Control,3B,A,265,4,265,2,74,6500,29,2.8
9.4.2019,2,3,3_4,3,"KL, TL",Sorghastrum nutans,Control-3-4A,Control,4A,A,240,5,240,2,74,6500,29,2.8
9.4.2019,2,3,3_4,3,"KL, TL",Sorghastrum nutans,Control-3-4B,Control,4B,A,220,8,220,1,74,6500,29,2.8
9.4.2019,2,3,3_4,3,"KL, TL",Sorghastrum nutans,Heatwave-3-3A,Heatwave,3A,A,250,5,250,1,74,4720,29,4.2
9.4.2019,2,3,3_4,3,"KL, TL",Sorghastrum nutans,Heatwave-3-3B,Heatwave,3B,A,310,6,310,1,74,4720,29,4.2
9.4.2019,2,3,3_4,3,"KL, TL",Sorghastrum nutans,Heatwave-3-4A,Heatwave,4A,A,310,6,310,1,74,4720,29,4.2
9.4.2019,2,3,3_4,3,"KL, TL",Sorghastrum nutans,Heatwave-3-4B,Heatwave,4B,A,250,6,250,1,74,4720,29,4.2
9.4.2019,2,3,3_4,6,"JK, DW",Sorghastrum nutans,Control-6-3A,Control,3A,A,249,8,248,1,66,4160,30,3.6
9.4.2019,2,3,3_4,6,"JK, DW",Sorghastrum nutans,Control-6-3B,Control,3B,A,265,6,251,1,66,4160,30,3.6
9.4.2019,2,3,3_4,6,"JK, DW",Sorghastrum nutans,Control-6-4A,Control,4A,A,280,11,276,1,66,4160,30,3.6
9.4.2019,2,3,3_4,6,"JK, DW",Sorghastrum nutans,Control-6-4B,Control,4B,A,333,12,335,1,66,4160,30,3.6
9.4.2019,2,3,3_4,6,"JK, DW",Sorghastrum nutans,Heatwave-6-3A,Heatwave,3A,A,256,5,255,1,64,6720,30,4.7
9.4.2019,2,3,3_4,6,"JK, DW",Sorghastrum nutans,Heatwave-6-3B,Heatwave,3B,A,257,6,255,1,64,6720,30,4.7
9.4.2019,2,3,3_4,6,"JK, DW",Sorghastrum nutans,Heatwave-6-4A,Heatwave,4A,A,315,3,320,1,64,6720,30,4.7
9.4.2019,2,3,3_4,6,"JK, DW",Sorghastrum nutans,Heatwave-6-4B,Heatwave,4B,A,351,15,345,1,64,6720,30,4.7
9.4.2019,2,5,5_6,1,"DL, JQ",Sorghastrum nutans,Control-1-5A,Control,5A,A,314,7,314,2,64,5460,29,9
9.4.2019,2,5,5_6,1,"DL, JQ",Sorghastrum nutans,Control-1-5B,Control,5B,A,320,7,315,1,64,5460,29,9
9.4.2019,2,5,5_6,1,"DL, JQ",Sorghastrum nutans,Control-1-6A,Control,6A,A,314,6,314,1,64,5460,29,9
9.4.2019,2,5,5_6,1,"DL, JQ",Sorghastrum nutans,Control-1-6B,Control,6B,A,320,10,315,2,64,5460,29,9
9.4.2019,2,5,5_6,1,"DL, JQ",Sorghastrum nutans,Heatwave-1-5A,Heatwave,5A,A,200,8,200,1,64,5460,29,9
9.4.2019,2,5,5_6,1,"DL, JQ",Sorghastrum nutans,Heatwave-1-5B,Heatwave,5B,A,215,9,220,2,64,5460,29,9
9.4.2019,2,5,5_6,1,"DL, JQ",Sorghastrum nutans,Heatwave-1-6A,Heatwave,6A,A,320,8,319,1,64,5460,29,9
9.4.2019,2,5,5_6,1,"DL, JQ",Sorghastrum nutans,Heatwave-1-6B,Heatwave,6B,A,265,6,250,1,64,5460,29,9
9.4.2019,2,5,5_6,2,"DR, MB",Sorghastrum nutans,Control-2-5A,Control,5A,A,300,6,270,1,71,4450,29,8.9
9.4.2019,2,5,5_6,2,"DR, MB",Sorghastrum nutans,Control-2-5B,Control,5B,A,230,7,230,1,71,4450,29,8.9
9.4.2019,2,5,5_6,2,"DR, MB",Sorghastrum nutans,Control-2-6A,Control,6A,A,290,9,280,1,71,4450,29,8.9
9.4.2019,2,5,5_6,2,"DR, MB",Sorghastrum nutans,Control-2-6B,Control,6B,A,270,8,270,1,71,4450,29,8.9
9.4.2019,2,5,5_6,2,"DR, MB",Sorghastrum nutans,Heatwave-2-5A,Heatwave,5A,A,335,7,330,1,71,6350,29,4.9
9.4.2019,2,5,5_6,2,"DR, MB",Sorghastrum nutans,Heatwave-2-5B,Heatwave,5B,A,233,10,230,1,71,6350,29,4.9
9.4.2019,2,5,5_6,2,"DR, MB",Sorghastrum nutans,Heatwave-2-6A,Heatwave,6A,A,232,7,230,1,71,6350,29,4.9
9.4.2019,2,5,5_6,2,"DR, MB",Sorghastrum nutans,Heatwave-2-6B,Heatwave,6B,A,350,8,338,1,71,6350,29,4.9
9.4.2019,2,5,5_6,4,"MO, SB",Sorghastrum nutans,Control-4-5A,Control,5A,A,278,7,251,2,75,3800,29,3.8
9.4.2019,2,5,5_6,4,"MO, SB",Sorghastrum nutans,Control-4-5B,Control,5B,A,310,14,309,1,75,3800,29,3.8
9.4.2019,2,5,5_6,4,"MO, SB",Sorghastrum nutans,Control-4-6A,Control,6A,A,251,15,255,1,75,3800,29,3.8
9.4.2019,2,5,5_6,4,"MO, SB",Sorghastrum nutans,Control-4-6B,Control,6B,A,267,11,262,1,75,3800,29,3.8
9.4.2019,2,5,5_6,4,"MO, SB",Sorghastrum nutans,Heatwave-4-5A,Heatwave,5A,A,226,22,230,1,75,4300,29,10.7
9.4.2019,2,5,5_6,4,"MO, SB",Sorghastrum nutans,Heatwave-4-5B,Heatwave,5B,A,260,15,255,1,75,4300,29,10.7
9.4.2019,2,5,5_6,4,"MO, SB",Sorghastrum nutans,Heatwave-4-6A,Heatwave,6A,A,308,7,308,2,75,4300,29,10.7
9.4.2019,2,5,5_6,4,"MO, SB",Sorghastrum nutans,Heatwave-4-6B,Heatwave,6B,A,321,8,241,1,75,4300,29,10.7
9.4.2019,2,5,5_6,6,"II, AM",Sorghastrum nutans,Control-6-5A,Control,5A,A,235,6,220,1,65,1005,30,13.4
9.4.2019,2,5,5_6,6,"II, AM",Sorghastrum nutans,Control-6-5B,Control,5B,A,240,5,210,1,65,1005,30,13.4
9.4.2019,2,5,5_6,6,"II, AM",Sorghastrum nutans,Control-6-6A,Control,6A,A,295,14,260,1,65,1005,30,13.4
9.4.2019,2,5,5_6,6,"II, AM",Sorghastrum nutans,Control-6-6B,Control,6B,A,310,7,300,1,65,1005,30,13.4
9.4.2019,2,5,5_6,6,"II, AM",Sorghastrum nutans,Heatwave-6-5A,Heatwave,5A,A,185,10,160,2,65,1052,30,6.6
9.4.2019,2,5,5_6,6,"II, AM",Sorghastrum nutans,Heatwave-6-5B,Heatwave,5B,A,290,4,280,1,65,1052,30,6.6
9.4.2019,2,5,5_6,6,"II, AM",Sorghastrum nutans,Heatwave-6-6A,Heatwave,6A,A,270,17,230,2,65,1052,30,6.6
9.4.2019,2,5,5_6,6,"II, AM",Sorghastrum nutans,Heatwave-6-6B,Heatwave,6B,A,240,9,190,1,65,1052,30,6.6
9.4.2019,2,6,5_6,1,SA,Sorghastrum nutans,Control-1-5A,Control,5A,A,310,8,300,1,72,4770,29,10
9.4.2019,2,6,5_6,1,SA,Sorghastrum nutans,Control-1-5B,Control,5B,A,320,8,310,1,72,4770,29,10
9.4.2019,2,6,5_6,1,SA,Sorghastrum nutans,Control-1-6A,Control,6A,A,290,6,280,1,72,4770,29,10
9.4.2019,2,6,5_6,1,SA,Sorghastrum nutans,Control-1-6B,Control,6B,A,330,10,320,1,72,4770,29,10
9.4.2019,2,6,5_6,1,SA,Sorghastrum nutans,Heatwave-1-5A,Heatwave,5A,A,210,7,210,1,72,5700,29,9.6
9.4.2019,2,6,5_6,1,SA,Sorghastrum nutans,Heatwave-1-5B,Heatwave,5B,A,210,15,210,1,72,5700,29,9.6
9.4.2019,2,6,5_6,1,SA,Sorghastrum nutans,Heatwave-1-6A,Heatwave,6A,A,320,8,320,1,72,5700,29,9.6
9.4.2019,2,6,5_6,1,SA,Sorghastrum nutans,Heatwave-1-6B,Heatwave,6B,A,270,7,240,1,72,5700,29,9.6
9.4.2019,2,6,5_6,3,"C, J",Sorghastrum nutans,Control-3-5A,Control,5A,A,274,8,274,1,58,1379,29,8.3
9.4.2019,2,6,5_6,3,"C, J",Sorghastrum nutans,Control-3-5B,Control,5B,A,330,9,330,1,58,1379,29,8.3
9.4.2019,2,6,5_6,3,"C, J",Sorghastrum nutans,Control-3-6A,Control,6A,A,266,14,266,1,58,1379,29,8.3
9.4.2019,2,6,5_6,3,"C, J",Sorghastrum nutans,Control-3-6B,Control,6B,A,276,8,276,1,58,1379,29,8.3
9.4.2019,2,6,5_6,3,"C, J",Sorghastrum nutans,Heatwave-3-5A,Heatwave,5A,A,342,9,342,1,58,1379,29,11.6
9.4.2019,2,6,5_6,3,"C, J",Sorghastrum nutans,Heatwave-3-5B,Heatwave,5B,A,292,19,292,1,58,1379,29,11.6
9.4.2019,2,6,5_6,3,"C, J",Sorghastrum nutans,Heatwave-3-6A,Heatwave,6A,A,264,14,264,1,58,1379,29,11.6
9.4.2019,2,6,5_6,3,"C, J",Sorghastrum nutans,Heatwave-3-6B,Heatwave,6B,A,241,12,241,1,58,1379,29,11.6
9.4.2019,2,7,7_8,6,"JJ, PJB",Sorghastrum nutans,Control-6-7A,Control,7A,A,291,12,290,1,65,9480,31,10
9.4.2019,2,7,7_8,6,"JJ, PJB",Sorghastrum nutans,Control-6-7B,Control,7B,A,252,7,249,1,65,9480,31,10
